X	Y	NODES	DEPOTS	CAPACITY	TRAVEL	TIME
22	22	2	992	18	159	10
18	24	22	993	691	969	10
26	27	27	994	190	749	10
25	24	20	995	14	793	10
22	27	11	996	344	953	10
25	21	12	997	462	823	10
19	21	10	998	21	748	10
20	26	9	999	328	437	10
18	18	17	1000	821	965	10
41	49	10	1001	451	974	10
35	17	7	1002	18	534	10
55	45	13	1003	378	733	10
55	20	19	1004	477	965	10
15	30	26	1005	20	610	10
25	30	3	1006	245	684	10
20	50	5	1007	172	569	10
10	43	9	1008	245	640	10
55	60	16	1009	231	666	10
30	60	16	1010	430	779	10
20	65	12	1011	33	511	10
50	35	19	1012	50	523	10
30	25	23	1013	462	978	10
15	10	20	1014	32	694	10
30	5	8	1015	30	519	10
10	20	19	1016	102	543	10
5	30	2	1017	444	959	10
20	40	12	1018	229	582	10
15	60	17	1019	95	552	10
45	65	9	1020	418	829	10
45	20	11	1021	36	509	10
45	10	18	1022	246	657	10
55	5	29	1023	36	514	10
65	35	3	1024	435	960	10
65	20	6	1025	438	956	10
45	30	17	1026	428	827	10
35	40	16	1027	5	548	10
41	37	16	1028	6	526	10
64	42	9	1029	29	513	10
40	60	21	1030	91	522	10
31	52	27	1031	17	501	10
35	69	23	1032	482	955	10
53	52	11	1033	24	575	10
65	55	14	1034	367	776	10
63	65	8	1035	453	948	10
2	60	5	1036	41	615	10
20	20	8	1037	443	856	10
5	5	16	1038	130	577	10
60	12	31	1039	33	655	10
40	25	9	1040	201	596	10
42	7	5	1041	219	688	10
24	12	5	1042	25	560	10
23	3	7	1043	458	867	10
11	14	18	1044	59	514	10
6	38	16	1045	29	589	10
2	48	1	1046	338	805	10
8	56	27	1047	34	602	10
13	52	36	1048	454	962	10
6	68	30	1049	362	679	10
47	47	13	1050	379	810	10
49	58	10	1051	176	625	10
27	43	9	1052	11	502	10
37	31	14	1053	256	647	10
57	29	18	1054	475	900	10
63	23	2	1055	441	918	10
53	12	6	1056	412	865	10
32	12	7	1057	246	705	10
36	26	18	1058	479	980	10
21	24	28	1059	17	681	10
17	34	3	1060	449	971	10
12	24	13	1061	126	541	10
24	58	19	1062	25	544	10
27	69	10	1063	34	588	10
15	77	9	1064	46	524	10
62	77	20	1065	49	568	10
49	73	25	1066	421	864	10
67	5	25	1067	120	575	10
56	39	36	1068	459	930	10
37	47	6	1069	12	513	10
37	56	5	1070	368	968	10
57	68	15	1071	98	537	10
47	16	25	1072	22	617	10
44	17	9	1073	143	564	10
46	13	8	1074	482	965	10
49	11	18	1075	62	519	10
49	42	13	1076	129	534	10
53	43	14	1077	460	970	10
61	52	3	1078	207	676	10
57	48	23	1079	230	623	10
56	37	6	1080	470	968	10
55	54	26	1081	268	599	10
15	47	16	1082	23	515	10
14	37	11	1083	21	568	10
11	31	7	1084	278	669	10
16	22	41	1085	213	624	10
4	18	35	1086	230	623	10
28	18	26	1087	287	580	10
26	52	9	1088	104	563	10
26	35	15	1089	409	981	10
31	67	3	1090	225	654	10
15	19	1	1091	469	964	10
22	22	2	1092	18	585	10
18	24	22	1093	414	969	10
26	27	27	1094	283	656	10
25	24	20	1095	14	533	10
22	27	11	1096	445	852	10
25	21	12	1097	462	823	10
19	21	10	1098	21	506	10
20	26	9	1099	164	601	10
18	18	17	1100	391	965	10
